CUSTOMER_SK,GEOGRAPHIC_ID,POLICY_ID,PURCHASE_DATE,INSURANCE_PRODUCT,COVERAGE_AMOUNT,PREMIUM_AMOUNT
40096,IN-13,G,20220628,policy5,172262,3608
40096,IN-13,G,20220628,policy5,172262,3608
40097,IN-33,I,20220628,policy5,194613,726
40098,IN-5,B,20220628,policy2,776254,2867
40098,IN-5,B,20220628,policy2,776254,2867
40098,IN-5,B,20220628,policy2,776254,2867
40099,IN-28,F,20220628,policy2,980904,2109
40100,IN-6,G,20220628,policy4,604496,1402
40100,IN-6,G,20220628,policy4,604496,1402
40100,IN-6,G,20220628,policy4,604496,1402
40100,IN-6,G,20220628,policy4,604496,1402
40101,IN-10,I,20220628,policy3,970027,4477
40101,IN-10,I,20220628,policy3,970027,4477
40101,IN-10,I,20220628,policy3,970027,4477
40102,IN-1,G,20220628,policy1,162775,3453
40103,IN-10,I,20220628,policy5,390498,1828
40104,IN-15,F,20220628,policy1,144440,1580
40105,IN-4,G,20220628,policy1,593292,4516
40106,IN-29,I,20220628,policy2,177641,3507
40106,IN-29,I,20220628,policy2,177641,3507
40107,IN-31,F,20220628,policy2,439058,667
40108,IN-16,B,20220628,policy3,669105,3396
40108,IN-16,B,20220628,policy3,669105,3396
40109,IN-11,G,20220628,policy2,971202,1734
40110,IN-35,B,20220628,policy4,176132,780
40111,IN-26,G,20220628,policy1,923240,2536
40112,IN-28,B,20220628,policy2,978217,4309
40112,IN-28,B,20220628,policy2,978217,4309
40113,IN-12,G,20220628,policy2,963007,1094
40114,IN-1,G,20220628,policy5,510946,3985
40115,IN-15,F,20220628,policy3,213152,1737
40116,IN-23,F,20220628,policy5,358926,4814
40116,IN-23,F,20220628,policy5,358926,4814
40117,IN-1,G,20220628,policy2,193394,1570
40117,IN-1,G,20220628,policy2,193394,1570
40118,IN-13,G,20220628,policy3,330168,3539
40119,IN-22,F,20220628,policy1,740046,681
40120,IN-31,G,20220628,policy2,182383,1282
40121,IN-5,B,20220628,policy4,908638,3716
40122,IN-28,G,20220628,policy2,563342,2363
40122,IN-28,G,20220628,policy2,563342,2363
40123,IN-17,B,20220628,policy4,94665,1851
40123,IN-17,B,20220628,policy4,94665,1851
40123,IN-17,B,20220628,policy4,94665,1851
40124,IN-10,G,20220628,policy1,517859,1226
40125,IN-20,B,20220628,policy2,613200,1344
40125,IN-20,B,20220628,policy2,613200,1344
40126,IN-19,B,20220628,policy2,313687,3709
40127,IN-23,I,20220628,policy5,755896,1091
40128,IN-9,B,20220628,policy2,729366,2294
40128,IN-9,B,20220628,policy2,729366,2294
40129,IN-20,F,20220628,policy5,164335,1586
40129,IN-20,F,20220628,policy5,164335,1586
40130,IN-12,F,20220628,policy1,411474,4560
40131,IN-33,G,20220628,policy5,198009,3421
40131,IN-33,G,20220628,policy5,198009,3421
40132,IN-21,B,20220628,policy4,720022,2923
40132,IN-21,B,20220628,policy4,720022,2923
40133,IN-35,G,20220628,policy1,208804,4503
40134,IN-34,G,20220628,policy1,342051,4929
40134,IN-34,G,20220628,policy1,342051,4929
40135,IN-14,B,20220628,policy5,104000,3673
40136,IN-24,B,20220628,policy3,337653,1578
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40137,IN-19,B,20220628,policy2,808094,4520
40138,IN-29,B,20220701,policy2,191703,3966
40139,IN-35,G,20220701,policy5,707397,1580
40139,IN-35,G,20220701,policy5,707397,1580
40139,IN-35,G,20220701,policy5,707397,1580
40139,IN-35,G,20220701,policy5,707397,1580
40140,IN-1,B,20220701,policy1,179430,3487
40141,IN-19,F,20220701,policy1,194640,2603
40142,IN-18,G,20220701,policy1,146984,3418
40143,IN-21,G,20220701,policy1,244340,2025
40143,IN-21,G,20220701,policy1,244340,2025
40144,IN-13,G,20220701,policy2,329759,4678
40144,IN-13,G,20220701,policy2,329759,4678
40144,IN-13,G,20220701,policy2,329759,4678
40145,IN-14,B,20220701,policy2,566261,4444
40145,IN-14,B,20220701,policy2,566261,4444
40146,IN-9,F,20220701,policy1,205677,3256
40146,IN-9,F,20220701,policy1,205677,3256
40146,IN-9,F,20220701,policy1,205677,3256
40147,IN-19,G,20220701,policy1,490310,4190
40148,IN-1,B,20220701,policy2,381177,3543
40149,IN-33,F,20220701,policy5,600305,4526
40149,IN-33,F,20220701,policy5,600305,4526
40150,IN-9,F,20220701,policy5,234579,4666
40151,IN-3,G,20220701,policy2,811030,4453
40152,IN-35,F,20220701,policy4,308418,1569
40153,IN-2,F,20220701,policy5,583174,2093
40153,IN-2,F,20220701,policy5,583174,2093
40154,IN-21,I,20220701,policy2,739695,2112
40155,IN-32,F,20220701,policy2,763694,1930
40156,IN-33,F,20220701,policy1,820789,2790
40157,IN-11,G,20220701,policy2,297235,3059
40157,IN-11,G,20220701,policy2,297235,3059
40158,IN-4,G,20220701,policy4,970237,3962
40158,IN-4,G,20220701,policy4,970237,3962
40159,IN-29,G,20220701,policy1,185249,4810
40160,IN-24,G,20220701,policy3,546078,3606
40160,IN-24,G,20220701,policy3,546078,3606
40160,IN-24,G,20220701,policy3,546078,3606
40161,IN-8,F,20220701,policy1,229354,2776
40162,IN-18,I,20220701,policy5,958812,3719
40162,IN-18,I,20220701,policy5,958812,3719
40163,IN-30,B,20220701,policy2,611639,673
40164,IN-11,G,20220701,policy5,445961,3241
40165,IN-7,G,20220701,policy1,836472,4538
40166,IN-17,F,20220701,policy1,210844,3986
40167,IN-33,G,20220701,policy5,658504,3472
40168,IN-9,F,20220701,policy3,214106,4410
40168,IN-9,F,20220701,policy3,214106,4410
40169,IN-14,I,20220701,policy5,414074,3211
40169,IN-14,I,20220701,policy5,414074,3211
40170,IN-32,G,20220701,policy2,299683,4598
40171,IN-19,F,20220701,policy2,156091,4573
40172,IN-7,G,20220701,policy1,516595,1685
40172,IN-7,G,20220701,policy1,516595,1685
40173,IN-27,B,20220701,policy5,292792,4018
40174,IN-6,B,20220701,policy1,402691,3150
40175,IN-18,F,20220701,policy3,375680,3466
40176,IN-8,B,20220701,policy1,839770,4629
40177,IN-34,G,20220701,policy2,515595,4567
40177,IN-34,G,20220701,policy2,515595,4567
40178,IN-24,B,20220701,policy5,625618,2985
40179,IN-30,F,20220702,policy3,223816,4050
40179,IN-30,F,20220702,policy3,223816,4050
40179,IN-30,F,20220702,policy3,223816,4050
40180,IN-26,I,20220702,policy3,833611,3709
40180,IN-26,I,20220702,policy3,833611,3709
40181,IN-12,F,20220702,policy2,233072,2980
40182,IN-15,B,20220702,policy2,651072,3130
40183,IN-27,G,20220702,policy5,285288,3535
40183,IN-27,G,20220702,policy5,285288,3535
40184,IN-22,F,20220702,policy3,390875,707
40185,IN-5,B,20220702,policy1,718580,3468
40185,IN-5,B,20220702,policy1,718580,3468
40186,IN-1,B,20220702,policy3,323660,1821
40186,IN-1,B,20220702,policy3,323660,1821
40187,IN-19,F,20220702,policy1,237006,2867
40187,IN-19,F,20220702,policy1,237006,2867
40188,IN-20,F,20220702,policy1,190001,2783
40189,IN-21,G,20220702,policy3,827637,722
40189,IN-21,G,20220702,policy3,827637,722
40190,IN-17,B,20220702,policy2,412105,3170
40190,IN-17,B,20220702,policy2,412105,3170
40191,IN-11,G,20220702,policy4,487461,3554
40192,IN-22,G,20220702,policy3,195757,4642
40193,IN-13,G,20220702,policy2,168717,801
40193,IN-13,G,20220702,policy2,168717,801
40194,IN-9,G,20220702,policy2,306058,3319
40194,IN-9,G,20220702,policy2,306058,3319
40194,IN-9,G,20220702,policy2,306058,3319
40194,IN-9,G,20220702,policy2,306058,3319
40195,IN-35,F,20220702,policy2,313699,4373
40195,IN-35,F,20220702,policy2,313699,4373
40196,IN-20,B,20220702,policy1,610609,1820
40197,IN-10,G,20220702,policy1,808018,3594
40198,IN-30,G,20220702,policy3,334088,3950
40198,IN-30,G,20220702,policy3,334088,3950
40199,IN-32,F,20220702,policy3,820463,3628
40200,IN-28,F,20220702,policy2,831037,3453
40200,IN-28,F,20220702,policy2,831037,3453
40200,IN-28,F,20220702,policy2,831037,3453
40201,IN-25,I,20220702,policy2,179122,4456
40201,IN-25,I,20220702,policy2,179122,4456
40201,IN-25,I,20220702,policy2,179122,4456
40201,IN-25,I,20220702,policy2,179122,4456
40202,IN-17,G,20220702,policy3,116627,2979
40202,IN-17,G,20220702,policy3,116627,2979
40203,IN-14,F,20220702,policy3,577952,3194
40204,IN-29,B,20220703,policy2,917031,2347
40204,IN-29,B,20220703,policy2,917031,2347
40205,IN-5,G,20220703,policy1,343971,4611
40206,IN-4,B,20220703,policy3,501405,3011
40206,IN-4,B,20220703,policy3,501405,3011
40207,IN-21,G,20220703,policy2,720702,4392
40208,IN-32,I,20220703,policy2,631785,2963
40208,IN-32,I,20220703,policy2,631785,2963
40209,IN-14,B,20220703,policy3,178013,2700
40210,IN-3,I,20220703,policy4,491495,4549
40211,IN-1,B,20220703,policy2,75063,1746
40212,IN-3,G,20220703,policy3,592086,2745
40213,IN-7,I,20220703,policy2,757209,3431
40214,IN-18,G,20220703,policy1,638410,1063
40214,IN-18,G,20220703,policy1,638410,1063
40215,IN-13,B,20220703,policy3,943887,1041
40216,IN-21,I,20220703,policy3,420512,3612
40216,IN-21,I,20220703,policy3,420512,3612
40217,IN-17,I,20220703,policy5,140584,3754
40218,IN-26,G,20220703,policy3,726327,3571
40218,IN-26,G,20220703,policy3,726327,3571
40219,IN-2,G,20220703,policy1,591466,4360
40219,IN-2,G,20220703,policy1,591466,4360
40220,IN-10,G,20220703,policy5,560554,4643
40220,IN-10,G,20220703,policy5,560554,4643
40221,IN-22,F,20220704,policy5,974268,1614
40222,IN-33,F,20220704,policy4,263363,3417
40223,IN-30,F,20220704,policy1,344244,2440
40223,IN-30,F,20220704,policy1,344244,2440
40224,IN-21,G,20220704,policy1,563228,4427
40224,IN-21,G,20220704,policy1,563228,4427
40225,IN-5,G,20220704,policy1,151398,3458
40226,IN-20,G,20220704,policy2,502520,4152
40226,IN-20,G,20220704,policy2,502520,4152
40226,IN-20,G,20220704,policy2,502520,4152
40227,IN-24,F,20220704,policy2,585063,4159
40227,IN-24,F,20220704,policy2,585063,4159
40228,IN-6,G,20220704,policy3,276535,4968
40229,IN-19,B,20220704,policy1,603670,4574
40229,IN-19,B,20220704,policy1,603670,4574
40230,IN-15,G,20220704,policy3,211605,4524
40230,IN-15,G,20220704,policy3,211605,4524
40230,IN-15,G,20220704,policy3,211605,4524
40231,IN-13,G,20220704,policy2,582312,653
40232,IN-3,B,20220704,policy2,854903,3946
40232,IN-3,B,20220704,policy2,854903,3946
40233,IN-13,F,20220704,policy1,647463,4534
40234,IN-12,G,20220704,policy2,499796,3424
40234,IN-12,G,20220704,policy2,499796,3424
40235,IN-22,B,20220704,policy2,360599,1783
40235,IN-22,B,20220704,policy2,360599,1783
40235,IN-22,B,20220704,policy2,360599,1783
40235,IN-22,B,20220704,policy2,360599,1783
40236,IN-12,G,20220704,policy4,319627,4513
40236,IN-12,G,20220704,policy4,319627,4513
40237,IN-23,I,20220704,policy4,501038,4033
40237,IN-23,I,20220704,policy4,501038,4033
40238,IN-21,B,20220704,policy3,147941,4166
40239,IN-8,F,20220704,policy3,907132,4799
40240,IN-34,B,20220704,policy2,739533,2792
40241,IN-34,F,20220704,policy5,610901,1198
40242,IN-14,B,20220704,policy3,905016,1700
40243,IN-27,G,20220704,policy1,801913,4435
40243,IN-27,G,20220704,policy1,801913,4435
40244,IN-5,G,20220704,policy4,899073,2444
40244,IN-5,G,20220704,policy4,899073,2444
40245,IN-14,F,20220704,policy3,638082,4287
40245,IN-14,F,20220704,policy3,638082,4287
40246,IN-10,B,20220704,policy2,480742,4452
40246,IN-10,B,20220704,policy2,480742,4452
40247,IN-3,I,20220704,policy1,216992,2492
40247,IN-3,I,20220704,policy1,216992,2492
40248,IN-14,I,20220704,policy5,414531,4853
40249,IN-13,I,20220704,policy3,568801,4481
40249,IN-13,I,20220704,policy3,568801,4481
40250,IN-30,B,20220704,policy1,892849,4741
40250,IN-30,B,20220704,policy1,892849,4741
40251,IN-7,I,20220704,policy4,403689,3105
40251,IN-7,I,20220704,policy4,403689,3105
40252,IN-20,B,20220704,policy4,671992,1134
40252,IN-20,B,20220704,policy4,671992,1134
40252,IN-20,B,20220704,policy4,671992,1134
40253,IN-18,G,20220704,policy4,565795,2168
40253,IN-18,G,20220704,policy4,565795,2168
40253,IN-18,G,20220704,policy4,565795,2168
40254,IN-2,G,20220704,policy3,503199,2906
40254,IN-2,G,20220704,policy3,503199,2906
40254,IN-2,G,20220704,policy3,503199,2906
40255,IN-10,I,20220704,policy5,601072,3483
40255,IN-10,I,20220704,policy5,601072,3483
40256,IN-20,G,20220704,policy2,518047,573
40256,IN-20,G,20220704,policy2,518047,573
40257,IN-21,B,20220704,policy5,883584,761
40257,IN-21,B,20220704,policy5,883584,761
40258,IN-12,B,20220704,policy5,211934,3536
40258,IN-12,B,20220704,policy5,211934,3536
40259,IN-31,B,20220704,policy5,445438,4470
40260,IN-10,F,20220705,policy5,161500,3668
40261,IN-5,F,20220705,policy1,324200,4260
40262,IN-32,F,20220705,policy5,145429,4464
40263,IN-33,G,20220705,policy2,758602,770
40263,IN-33,G,20220705,policy2,758602,770
40263,IN-33,G,20220705,policy2,758602,770
40264,IN-19,F,20220705,policy1,167758,4520
40264,IN-19,F,20220705,policy1,167758,4520
40264,IN-19,F,20220705,policy1,167758,4520
40264,IN-19,F,20220705,policy1,167758,4520
40265,IN-31,B,20220705,policy1,83640,1510
40265,IN-31,B,20220705,policy1,83640,1510
40266,IN-3,F,20220705,policy5,511859,4590
40266,IN-3,F,20220705,policy5,511859,4590
40267,IN-20,F,20220705,policy2,686326,1678
40267,IN-20,F,20220705,policy2,686326,1678
40268,IN-7,B,20220705,policy2,386464,1648
40269,IN-21,F,20220705,policy1,258654,2660
40270,IN-19,G,20220705,policy4,852529,3497
40271,IN-20,F,20220705,policy5,85722,785
40272,IN-34,G,20220705,policy2,79197,4796
40272,IN-34,G,20220705,policy2,79197,4796
40273,IN-9,G,20220705,policy5,712027,4865
40273,IN-9,G,20220705,policy5,712027,4865
40273,IN-9,G,20220705,policy5,712027,4865
40274,IN-16,G,20220705,policy2,904815,4904
40275,IN-14,B,20220705,policy3,166152,1910
40275,IN-14,B,20220705,policy3,166152,1910
40276,IN-8,I,20220705,policy5,760238,4590
40276,IN-8,I,20220705,policy5,760238,4590
40277,IN-29,F,20220705,policy3,515251,1376
40277,IN-29,F,20220705,policy3,515251,1376
40277,IN-29,F,20220705,policy3,515251,1376
40278,IN-26,G,20220705,policy1,904501,4424
40279,IN-12,F,20220705,policy5,111416,3598
40280,IN-28,G,20220705,policy5,663801,1142
40281,IN-9,F,20220705,policy4,153695,4518
40282,IN-16,G,20220706,policy1,79122,3570
40283,IN-1,G,20220706,policy4,649496,3181
40283,IN-1,G,20220706,policy4,649496,3181
40284,IN-32,G,20220706,policy2,538384,4563
40284,IN-32,G,20220706,policy2,538384,4563
40284,IN-32,G,20220706,policy2,538384,4563
40284,IN-32,G,20220706,policy2,538384,4563
40285,IN-15,B,20220706,policy1,226921,4099
40285,IN-15,B,20220706,policy1,226921,4099
40286,IN-17,I,20220706,policy1,772323,4249
40287,IN-31,G,20220706,policy4,515054,4445
40288,IN-27,I,20220706,policy1,389753,3438
40289,IN-18,F,20220706,policy2,967114,4875
40290,IN-4,I,20220706,policy5,593230,4260
40290,IN-4,I,20220706,policy5,593230,4260
40291,IN-8,B,20220706,policy1,476421,3997
40292,IN-29,G,20220706,policy3,979103,4785
40293,IN-15,F,20220706,policy1,95210,1580
40293,IN-15,F,20220706,policy1,95210,1580
40294,IN-24,G,20220706,policy5,679128,3561
40295,IN-18,F,20220706,policy2,153593,1591
40296,IN-1,I,20220707,policy3,100417,4829
40297,IN-14,B,20220707,policy1,767235,4288
40297,IN-14,B,20220707,policy1,767235,4288
40298,IN-2,B,20220707,policy2,759149,1101
40298,IN-2,B,20220707,policy2,759149,1101
40299,IN-30,B,20220707,policy4,482863,1890
40300,IN-8,G,20220707,policy3,163912,2050
40301,IN-10,F,20220707,policy1,422841,2710
40302,IN-17,F,20220707,policy5,950968,4522
40302,IN-17,F,20220707,policy5,950968,4522
40303,IN-9,F,20220707,policy3,222660,2789
40303,IN-9,F,20220707,policy3,222660,2789
40303,IN-9,F,20220707,policy3,222660,2789
40304,IN-11,G,20220707,policy5,404416,2629
40304,IN-11,G,20220707,policy5,404416,2629
40304,IN-11,G,20220707,policy5,404416,2629
40305,IN-12,G,20220707,policy1,413718,2879
40305,IN-12,G,20220707,policy1,413718,2879
40306,IN-23,F,20220707,policy1,649830,3863
40306,IN-23,F,20220707,policy1,649830,3863
40306,IN-23,F,20220707,policy1,649830,3863
40307,IN-9,I,20220707,policy1,206784,2723
40308,IN-21,B,20220707,policy1,619854,1174
40308,IN-21,B,20220707,policy1,619854,1174
40309,IN-1,G,20220707,policy5,572887,1752
40309,IN-1,G,20220707,policy5,572887,1752
40309,IN-1,G,20220707,policy5,572887,1752
40310,IN-14,B,20220707,policy3,281310,4613
40311,IN-20,B,20220707,policy4,655439,2824
40311,IN-20,B,20220707,policy4,655439,2824
40311,IN-20,B,20220707,policy4,655439,2824
40312,IN-11,I,20220707,policy4,204458,1491
40312,IN-11,I,20220707,policy4,204458,1491
40313,IN-5,G,20220707,policy3,860097,767
40313,IN-5,G,20220707,policy3,860097,767
40314,IN-27,G,20220707,policy5,211359,2656
40314,IN-27,G,20220707,policy5,211359,2656
40315,IN-30,G,20220707,policy2,595597,2245
40316,IN-9,B,20220707,policy5,604180,3009
40317,IN-31,I,20220707,policy5,812232,4480
40318,IN-1,B,20220707,policy4,178338,4420
40318,IN-1,B,20220707,policy4,178338,4420
40319,IN-18,G,20220707,policy4,348046,4664
40320,IN-30,G,20220707,policy1,423215,3578
40321,IN-21,B,20220707,policy1,190555,3175
40321,IN-21,B,20220707,policy1,190555,3175
40322,IN-18,F,20220707,policy2,220295,3613
40323,IN-2,G,20220707,policy1,552295,3507
40323,IN-2,G,20220707,policy1,552295,3507
40324,IN-16,I,20220707,policy4,669363,4299
40325,IN-24,G,20220707,policy1,372923,4528
40325,IN-24,G,20220707,policy1,372923,4528
40326,IN-19,F,20220707,policy1,133453,3502
40327,IN-5,B,20220708,policy4,113541,4558
40328,IN-11,I,20220708,policy1,179694,3145
40329,IN-12,G,20220708,policy5,651564,4700
40329,IN-12,G,20220708,policy5,651564,4700
40330,IN-30,I,20220708,policy5,772032,4654
40330,IN-30,I,20220708,policy5,772032,4654
40331,IN-33,G,20220708,policy5,186693,4757
40331,IN-33,G,20220708,policy5,186693,4757
40332,IN-4,G,20220708,policy1,688756,4875
40333,IN-2,G,20220709,policy3,402362,4600
40334,IN-22,I,20220709,policy2,397333,3823
40335,IN-5,B,20220709,policy3,298152,4479
40335,IN-5,B,20220709,policy3,298152,4479
40336,IN-5,G,20220709,policy1,696259,2794
40336,IN-5,G,20220709,policy1,696259,2794
40337,IN-20,I,20220709,policy1,557852,3893
40338,IN-14,B,20220709,policy1,877156,690
40338,IN-14,B,20220709,policy1,877156,690
40339,IN-9,I,20220709,policy3,555219,4454
40339,IN-9,I,20220709,policy3,555219,4454
40340,IN-3,F,20220709,policy5,165166,1109
40341,IN-18,F,20220709,policy5,771961,4339
40342,IN-35,B,20220709,policy5,78830,2704
40342,IN-35,B,20220709,policy5,78830,2704
40342,IN-35,B,20220709,policy5,78830,2704
40342,IN-35,B,20220709,policy5,78830,2704
40343,IN-21,I,20220709,policy5,972794,4182
40344,IN-29,G,20220709,policy2,178630,4102
40344,IN-29,G,20220709,policy2,178630,4102
40345,IN-26,G,20220709,policy5,232581,4470
40346,IN-25,F,20220709,policy3,870060,1151
40346,IN-25,F,20220709,policy3,870060,1151
40347,IN-15,G,20220709,policy4,76485,4352
40347,IN-15,G,20220709,policy4,76485,4352
40348,IN-28,F,20220709,policy4,152751,820
40348,IN-28,F,20220709,policy4,152751,820
40348,IN-28,F,20220709,policy4,152751,820
40348,IN-28,F,20220709,policy4,152751,820
40349,IN-7,F,20220709,policy2,194947,4941
40349,IN-7,F,20220709,policy2,194947,4941
40350,IN-21,G,20220709,policy1,688319,4394
40350,IN-21,G,20220709,policy1,688319,4394
40351,IN-28,G,20220709,policy1,821494,4495
40352,IN-6,G,20220709,policy1,622028,4482
40353,IN-14,I,20220709,policy5,552458,3933
40354,IN-32,G,20220709,policy1,977208,2717
40354,IN-32,G,20220709,policy1,977208,2717
40354,IN-32,G,20220709,policy1,977208,2717
40355,IN-8,F,20220709,policy5,401572,1576
40355,IN-8,F,20220709,policy5,401572,1576
40356,IN-10,G,20220709,policy5,741191,1064
40356,IN-10,G,20220709,policy5,741191,1064
40356,IN-10,G,20220709,policy5,741191,1064
40357,IN-35,I,20220709,policy5,797191,4325
40357,IN-35,I,20220709,policy5,797191,4325
40357,IN-35,I,20220709,policy5,797191,4325
40358,IN-5,B,20220709,policy5,276477,4788
40358,IN-5,B,20220709,policy5,276477,4788
40359,IN-18,F,20220709,policy3,82604,3087
40360,IN-3,B,20220709,policy1,508341,4105
40360,IN-3,B,20220709,policy1,508341,4105
40361,IN-2,G,20220709,policy3,495096,1558
